date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:06:51	23367/23367	---M-Z	200	added ('OK')	application/x-javascript	etag:%225b47-5a8bc7aa4c862-gzip%22	http://theme.pixflow.net/massive-dynamic/startup2/wp-content/themes/massive-dynamic/assets/js/smooth_scroll.min.js	C:/xampp/htdocs/DevEZ/theme.pixflow.net/massive-dynamic/startup2/wp-content/themes/massive-dynamic/assets/js/smooth_scroll.min.js	(from http://theme.pixflow.net/massive-dynamic/startup2/)
08:06:51	1434/1434	---M-Z	200	added ('OK')	application/x-javascript	etag:%2259a-5a8750191a38f-gzip%22	http://theme.pixflow.net/massive-dynamic/startup2/wp-includes/js/wp-embed.min.js?ver=5.4.2	C:/xampp/htdocs/DevEZ/theme.pixflow.net/massive-dynamic/startup2/wp-includes/js/wp-embed.min7661.js	(from http://theme.pixflow.net/massive-dynamic/startup2/)
08:06:52	85361/85361	---M--	200	added ('OK')	image/jpeg	etag:%2214d71-54fb1251cbf80%22	http://theme.pixflow.net/massive-dynamic/startup2/wp-content/uploads/sites/5/2017/04/sub-1.jpg	C:/xampp/htdocs/DevEZ/theme.pixflow.net/massive-dynamic/startup2/wp-content/uploads/sites/5/2017/04/sub-1.jpg	(from http://theme.pixflow.net/massive-dynamic/startup2/)
08:06:52	20597/20597	---M-Z	200	added ('OK')	application/x-javascript	etag:%225075-5a3b8484eff80-gzip%22	http://theme.pixflow.net/massive-dynamic/startup2/wp-content/plugins/js_composer/assets/js/dist/js_composer_front.min.js?ver=6.2.0	C:/xampp/htdocs/DevEZ/theme.pixflow.net/massive-dynamic/startup2/wp-content/plugins/js_composer/assets/js/dist/js_composer_front.min10df.js	(from http://theme.pixflow.net/massive-dynamic/startup2/)
08:06:53	6845/6845	---M-Z	200	added ('OK')	application/x-javascript	etag:%221abd-5ac4ff2ef762c-gzip%22	http://theme.pixflow.net/massive-dynamic/startup2/wp-content/plugins/mailchimp-for-wp/assets/js/forms.min.js?ver=4.8	C:/xampp/htdocs/DevEZ/theme.pixflow.net/massive-dynamic/startup2/wp-content/plugins/mailchimp-for-wp/assets/js/forms.minef15.js	(from http://theme.pixflow.net/massive-dynamic/startup2/)
08:06:59	847/847	---M--	200	added ('OK')	image/gif	etag:%2234f-5ac4ff15d360d%22	http://theme.pixflow.net/massive-dynamic/startup2/wp-content/plugins/contact-form-7/images/ajax-loader.gif	C:/xampp/htdocs/DevEZ/theme.pixflow.net/massive-dynamic/startup2/wp-content/plugins/contact-form-7/images/ajax-loader.gif	(from http://theme.pixflow.net/massive-dynamic/startup2/wp-content/plugins/contact-form-7/includes/css/styles.css?ver=5.2.1)
08:07:00	3050/3050	---M--	200	added ('OK')	image/png	etag:%22bea-541650ccfca80%22	http://theme.pixflow.net/massive-dynamic/startup2/wp-content/plugins/go_pricing/assets/images/icons/icon_team_light_skype.png	C:/xampp/htdocs/DevEZ/theme.pixflow.net/massive-dynamic/startup2/wp-content/plugins/go_pricing/assets/images/icons/icon_team_light_skype.png	(from http://theme.pixflow.net/massive-dynamic/startup2/wp-content/plugins/go_pricing/assets/css/go_pricing_styles.css?ver=3.3.17)
08:07:02	2880/2880	---M--	200	added ('OK')	image/png	etag:%22b40-541650ccfca80%22	http://theme.pixflow.net/massive-dynamic/startup2/wp-content/plugins/go_pricing/assets/images/icons/icon_team_light_facebook.png	C:/xampp/htdocs/DevEZ/theme.pixflow.net/massive-dynamic/startup2/wp-content/plugins/go_pricing/assets/images/icons/icon_team_light_facebook.png	(from http://theme.pixflow.net/massive-dynamic/startup2/wp-content/plugins/go_pricing/assets/css/go_pricing_styles.css?ver=3.3.17)
08:07:03	3002/3002	---M--	200	added ('OK')	image/png	etag:%22bba-541650ccfca80%22	http://theme.pixflow.net/massive-dynamic/startup2/wp-content/plugins/go_pricing/assets/images/icons/icon_team_light_twitter.png	C:/xampp/htdocs/DevEZ/theme.pixflow.net/massive-dynamic/startup2/wp-content/plugins/go_pricing/assets/images/icons/icon_team_light_twitter.png	(from http://theme.pixflow.net/massive-dynamic/startup2/wp-content/plugins/go_pricing/assets/css/go_pricing_styles.css?ver=3.3.17)
08:07:03	2997/2997	---M--	200	added ('OK')	image/png	etag:%22bb5-541650ccfca80%22	http://theme.pixflow.net/massive-dynamic/startup2/wp-content/plugins/go_pricing/assets/images/icons/icon_team_light_email.png	C:/xampp/htdocs/DevEZ/theme.pixflow.net/massive-dynamic/startup2/wp-content/plugins/go_pricing/assets/images/icons/icon_team_light_email.png	(from http://theme.pixflow.net/massive-dynamic/startup2/wp-content/plugins/go_pricing/assets/css/go_pricing_styles.css?ver=3.3.17)
08:07:04	3047/3047	---M--	200	added ('OK')	image/png	etag:%22be7-541650ccfca80%22	http://theme.pixflow.net/massive-dynamic/startup2/wp-content/plugins/go_pricing/assets/images/icons/icon_team_dark_skype.png	C:/xampp/htdocs/DevEZ/theme.pixflow.net/massive-dynamic/startup2/wp-content/plugins/go_pricing/assets/images/icons/icon_team_dark_skype.png	(from http://theme.pixflow.net/massive-dynamic/startup2/wp-content/plugins/go_pricing/assets/css/go_pricing_styles.css?ver=3.3.17)
08:07:04	2880/2880	---M--	200	added ('OK')	image/png	etag:%22b40-541650ccfca80%22	http://theme.pixflow.net/massive-dynamic/startup2/wp-content/plugins/go_pricing/assets/images/icons/icon_team_dark_facebook.png	C:/xampp/htdocs/DevEZ/theme.pixflow.net/massive-dynamic/startup2/wp-content/plugins/go_pricing/assets/images/icons/icon_team_dark_facebook.png	(from http://theme.pixflow.net/massive-dynamic/startup2/wp-content/plugins/go_pricing/assets/css/go_pricing_styles.css?ver=3.3.17)
08:07:04	2974/2974	---M--	200	added ('OK')	image/png	etag:%22b9e-541650ccfca80%22	http://theme.pixflow.net/massive-dynamic/startup2/wp-content/plugins/go_pricing/assets/images/icons/icon_team_dark_twitter.png	C:/xampp/htdocs/DevEZ/theme.pixflow.net/massive-dynamic/startup2/wp-content/plugins/go_pricing/assets/images/icons/icon_team_dark_twitter.png	(from http://theme.pixflow.net/massive-dynamic/startup2/wp-content/plugins/go_pricing/assets/css/go_pricing_styles.css?ver=3.3.17)
08:07:05	2996/2996	---M--	200	added ('OK')	image/png	etag:%22bb4-541650ccfca80%22	http://theme.pixflow.net/massive-dynamic/startup2/wp-content/plugins/go_pricing/assets/images/icons/icon_team_dark_email.png	C:/xampp/htdocs/DevEZ/theme.pixflow.net/massive-dynamic/startup2/wp-content/plugins/go_pricing/assets/images/icons/icon_team_dark_email.png	(from http://theme.pixflow.net/massive-dynamic/startup2/wp-content/plugins/go_pricing/assets/css/go_pricing_styles.css?ver=3.3.17)
08:07:05	2774/2774	---M--	200	added ('OK')	image/png	etag:%22ad6-541650ccfca80%22	http://theme.pixflow.net/massive-dynamic/startup2/wp-content/plugins/go_pricing/assets/images/icons/icon_light_arrow.png	C:/xampp/htdocs/DevEZ/theme.pixflow.net/massive-dynamic/startup2/wp-content/plugins/go_pricing/assets/images/icons/icon_light_arrow.png	(from http://theme.pixflow.net/massive-dynamic/startup2/wp-content/plugins/go_pricing/assets/css/go_pricing_styles.css?ver=3.3.17)
08:07:06	2786/2786	---M--	200	added ('OK')	image/png	etag:%22ae2-541650ccfca80%22	http://theme.pixflow.net/massive-dynamic/startup2/wp-content/plugins/go_pricing/assets/images/icons/icon_light_arrow2.png	C:/xampp/htdocs/DevEZ/theme.pixflow.net/massive-dynamic/startup2/wp-content/plugins/go_pricing/assets/images/icons/icon_light_arrow2.png	(from http://theme.pixflow.net/massive-dynamic/startup2/wp-content/plugins/go_pricing/assets/css/go_pricing_styles.css?ver=3.3.17)
08:07:06	2869/2869	---M--	200	added ('OK')	image/png	etag:%22b35-541650ccfca80%22	http://theme.pixflow.net/massive-dynamic/startup2/wp-content/plugins/go_pricing/assets/images/icons/icon_light_circle.png	C:/xampp/htdocs/DevEZ/theme.pixflow.net/massive-dynamic/startup2/wp-content/plugins/go_pricing/assets/images/icons/icon_light_circle.png	(from http://theme.pixflow.net/massive-dynamic/startup2/wp-content/plugins/go_pricing/assets/css/go_pricing_styles.css?ver=3.3.17)
08:07:06	2798/2798	---M--	200	added ('OK')	image/png	etag:%22aee-541650ccfca80%22	http://theme.pixflow.net/massive-dynamic/startup2/wp-content/plugins/go_pricing/assets/images/icons/icon_light_cross.png	C:/xampp/htdocs/DevEZ/theme.pixflow.net/massive-dynamic/startup2/wp-content/plugins/go_pricing/assets/images/icons/icon_light_cross.png	(from http://theme.pixflow.net/massive-dynamic/startup2/wp-content/plugins/go_pricing/assets/css/go_pricing_styles.css?ver=3.3.17)
08:07:07	2841/2841	---M--	200	added ('OK')	image/png	etag:%22b19-541650ccfca80%22	http://theme.pixflow.net/massive-dynamic/startup2/wp-content/plugins/go_pricing/assets/images/icons/icon_light_dot.png	C:/xampp/htdocs/DevEZ/theme.pixflow.net/massive-dynamic/startup2/wp-content/plugins/go_pricing/assets/images/icons/icon_light_dot.png	(from http://theme.pixflow.net/massive-dynamic/startup2/wp-content/plugins/go_pricing/assets/css/go_pricing_styles.css?ver=3.3.17)
08:07:07	2744/2744	---M--	200	added ('OK')	image/png	etag:%22ab8-541650ccfca80%22	http://theme.pixflow.net/massive-dynamic/startup2/wp-content/plugins/go_pricing/assets/images/icons/icon_light_minus.png	C:/xampp/htdocs/DevEZ/theme.pixflow.net/massive-dynamic/startup2/wp-content/plugins/go_pricing/assets/images/icons/icon_light_minus.png	(from http://theme.pixflow.net/massive-dynamic/startup2/wp-content/plugins/go_pricing/assets/css/go_pricing_styles.css?ver=3.3.17)
08:07:07	2802/2802	---M--	200	added ('OK')	image/png	etag:%22af2-541650ccfca80%22	http://theme.pixflow.net/massive-dynamic/startup2/wp-content/plugins/go_pricing/assets/images/icons/icon_light_ok.png	C:/xampp/htdocs/DevEZ/theme.pixflow.net/massive-dynamic/startup2/wp-content/plugins/go_pricing/assets/images/icons/icon_light_ok.png	(from http://theme.pixflow.net/massive-dynamic/startup2/wp-content/plugins/go_pricing/assets/css/go_pricing_styles.css?ver=3.3.17)
08:07:08	2768/2768	---M--	200	added ('OK')	image/png	etag:%22ad0-541650ccfca80%22	http://theme.pixflow.net/massive-dynamic/startup2/wp-content/plugins/go_pricing/assets/images/icons/icon_light_plus.png	C:/xampp/htdocs/DevEZ/theme.pixflow.net/massive-dynamic/startup2/wp-content/plugins/go_pricing/assets/images/icons/icon_light_plus.png	(from http://theme.pixflow.net/massive-dynamic/startup2/wp-content/plugins/go_pricing/assets/css/go_pricing_styles.css?ver=3.3.17)
08:07:08	2905/2905	---M--	200	added ('OK')	image/png	etag:%22b59-541650ccfca80%22	http://theme.pixflow.net/massive-dynamic/startup2/wp-content/plugins/go_pricing/assets/images/icons/icon_light_star.png	C:/xampp/htdocs/DevEZ/theme.pixflow.net/massive-dynamic/startup2/wp-content/plugins/go_pricing/assets/images/icons/icon_light_star.png	(from http://theme.pixflow.net/massive-dynamic/startup2/wp-content/plugins/go_pricing/assets/css/go_pricing_styles.css?ver=3.3.17)
08:07:08	2775/2775	---M--	200	added ('OK')	image/png	etag:%22ad7-541650ccfca80%22	http://theme.pixflow.net/massive-dynamic/startup2/wp-content/plugins/go_pricing/assets/images/icons/icon_dark_arrow.png	C:/xampp/htdocs/DevEZ/theme.pixflow.net/massive-dynamic/startup2/wp-content/plugins/go_pricing/assets/images/icons/icon_dark_arrow.png	(from http://theme.pixflow.net/massive-dynamic/startup2/wp-content/plugins/go_pricing/assets/css/go_pricing_styles.css?ver=3.3.17)
08:07:09	2787/2787	---M--	200	added ('OK')	image/png	etag:%22ae3-541650ccfca80%22	http://theme.pixflow.net/massive-dynamic/startup2/wp-content/plugins/go_pricing/assets/images/icons/icon_dark_arrow2.png	C:/xampp/htdocs/DevEZ/theme.pixflow.net/massive-dynamic/startup2/wp-content/plugins/go_pricing/assets/images/icons/icon_dark_arrow2.png	(from http://theme.pixflow.net/massive-dynamic/startup2/wp-content/plugins/go_pricing/assets/css/go_pricing_styles.css?ver=3.3.17)
08:07:09	2871/2871	---M--	200	added ('OK')	image/png	etag:%22b37-541650ccfca80%22	http://theme.pixflow.net/massive-dynamic/startup2/wp-content/plugins/go_pricing/assets/images/icons/icon_dark_circle.png	C:/xampp/htdocs/DevEZ/theme.pixflow.net/massive-dynamic/startup2/wp-content/plugins/go_pricing/assets/images/icons/icon_dark_circle.png	(from http://theme.pixflow.net/massive-dynamic/startup2/wp-content/plugins/go_pricing/assets/css/go_pricing_styles.css?ver=3.3.17)
08:07:10	2800/2800	---M--	200	added ('OK')	image/png	etag:%22af0-541650ccfca80%22	http://theme.pixflow.net/massive-dynamic/startup2/wp-content/plugins/go_pricing/assets/images/icons/icon_dark_cross.png	C:/xampp/htdocs/DevEZ/theme.pixflow.net/massive-dynamic/startup2/wp-content/plugins/go_pricing/assets/images/icons/icon_dark_cross.png	(from http://theme.pixflow.net/massive-dynamic/startup2/wp-content/plugins/go_pricing/assets/css/go_pricing_styles.css?ver=3.3.17)
08:07:10	2843/2843	---M--	200	added ('OK')	image/png	etag:%22b1b-541650ccfca80%22	http://theme.pixflow.net/massive-dynamic/startup2/wp-content/plugins/go_pricing/assets/images/icons/icon_dark_dot.png	C:/xampp/htdocs/DevEZ/theme.pixflow.net/massive-dynamic/startup2/wp-content/plugins/go_pricing/assets/images/icons/icon_dark_dot.png	(from http://theme.pixflow.net/massive-dynamic/startup2/wp-content/plugins/go_pricing/assets/css/go_pricing_styles.css?ver=3.3.17)
08:07:10	2744/2744	---M--	200	added ('OK')	image/png	etag:%22ab8-541650ccfca80%22	http://theme.pixflow.net/massive-dynamic/startup2/wp-content/plugins/go_pricing/assets/images/icons/icon_dark_minus.png	C:/xampp/htdocs/DevEZ/theme.pixflow.net/massive-dynamic/startup2/wp-content/plugins/go_pricing/assets/images/icons/icon_dark_minus.png	(from http://theme.pixflow.net/massive-dynamic/startup2/wp-content/plugins/go_pricing/assets/css/go_pricing_styles.css?ver=3.3.17)
08:07:11	2804/2804	---M--	200	added ('OK')	image/png	etag:%22af4-541650ccfca80%22	http://theme.pixflow.net/massive-dynamic/startup2/wp-content/plugins/go_pricing/assets/images/icons/icon_dark_ok.png	C:/xampp/htdocs/DevEZ/theme.pixflow.net/massive-dynamic/startup2/wp-content/plugins/go_pricing/assets/images/icons/icon_dark_ok.png	(from http://theme.pixflow.net/massive-dynamic/startup2/wp-content/plugins/go_pricing/assets/css/go_pricing_styles.css?ver=3.3.17)
08:07:11	2768/2768	---M--	200	added ('OK')	image/png	etag:%22ad0-541650ccfca80%22	http://theme.pixflow.net/massive-dynamic/startup2/wp-content/plugins/go_pricing/assets/images/icons/icon_dark_plus.png	C:/xampp/htdocs/DevEZ/theme.pixflow.net/massive-dynamic/startup2/wp-content/plugins/go_pricing/assets/images/icons/icon_dark_plus.png	(from http://theme.pixflow.net/massive-dynamic/startup2/wp-content/plugins/go_pricing/assets/css/go_pricing_styles.css?ver=3.3.17)
08:07:12	2907/2907	---M--	200	added ('OK')	image/png	etag:%22b5b-541650ccfca80%22	http://theme.pixflow.net/massive-dynamic/startup2/wp-content/plugins/go_pricing/assets/images/icons/icon_dark_star.png	C:/xampp/htdocs/DevEZ/theme.pixflow.net/massive-dynamic/startup2/wp-content/plugins/go_pricing/assets/images/icons/icon_dark_star.png	(from http://theme.pixflow.net/massive-dynamic/startup2/wp-content/plugins/go_pricing/assets/css/go_pricing_styles.css?ver=3.3.17)
08:07:12	2777/2777	---M--	200	added ('OK')	image/png	etag:%22ad9-541650ccfca80%22	http://theme.pixflow.net/massive-dynamic/startup2/wp-content/plugins/go_pricing/assets/images/icons/icon_red_arrow.png	C:/xampp/htdocs/DevEZ/theme.pixflow.net/massive-dynamic/startup2/wp-content/plugins/go_pricing/assets/images/icons/icon_red_arrow.png	(from http://theme.pixflow.net/massive-dynamic/startup2/wp-content/plugins/go_pricing/assets/css/go_pricing_styles.css?ver=3.3.17)
08:07:13	2789/2789	---M--	200	added ('OK')	image/png	etag:%22ae5-541650ccfca80%22	http://theme.pixflow.net/massive-dynamic/startup2/wp-content/plugins/go_pricing/assets/images/icons/icon_red_arrow2.png	C:/xampp/htdocs/DevEZ/theme.pixflow.net/massive-dynamic/startup2/wp-content/plugins/go_pricing/assets/images/icons/icon_red_arrow2.png	(from http://theme.pixflow.net/massive-dynamic/startup2/wp-content/plugins/go_pricing/assets/css/go_pricing_styles.css?ver=3.3.17)
08:07:13	2881/2881	---M--	200	added ('OK')	image/png	etag:%22b41-541650ccfca80%22	http://theme.pixflow.net/massive-dynamic/startup2/wp-content/plugins/go_pricing/assets/images/icons/icon_red_circle.png	C:/xampp/htdocs/DevEZ/theme.pixflow.net/massive-dynamic/startup2/wp-content/plugins/go_pricing/assets/images/icons/icon_red_circle.png	(from http://theme.pixflow.net/massive-dynamic/startup2/wp-content/plugins/go_pricing/assets/css/go_pricing_styles.css?ver=3.3.17)
08:07:14	2801/2801	---M--	200	added ('OK')	image/png	etag:%22af1-541650ccfca80%22	http://theme.pixflow.net/massive-dynamic/startup2/wp-content/plugins/go_pricing/assets/images/icons/icon_red_cross.png	C:/xampp/htdocs/DevEZ/theme.pixflow.net/massive-dynamic/startup2/wp-content/plugins/go_pricing/assets/images/icons/icon_red_cross.png	(from http://theme.pixflow.net/massive-dynamic/startup2/wp-content/plugins/go_pricing/assets/css/go_pricing_styles.css?ver=3.3.17)
08:07:14	2851/2851	---M--	200	added ('OK')	image/png	etag:%22b23-541650ccfca80%22	http://theme.pixflow.net/massive-dynamic/startup2/wp-content/plugins/go_pricing/assets/images/icons/icon_red_dot.png	C:/xampp/htdocs/DevEZ/theme.pixflow.net/massive-dynamic/startup2/wp-content/plugins/go_pricing/assets/images/icons/icon_red_dot.png	(from http://theme.pixflow.net/massive-dynamic/startup2/wp-content/plugins/go_pricing/assets/css/go_pricing_styles.css?ver=3.3.17)
08:07:15	2744/2744	---M--	200	added ('OK')	image/png	etag:%22ab8-541650ccfca80%22	http://theme.pixflow.net/massive-dynamic/startup2/wp-content/plugins/go_pricing/assets/images/icons/icon_red_minus.png	C:/xampp/htdocs/DevEZ/theme.pixflow.net/massive-dynamic/startup2/wp-content/plugins/go_pricing/assets/images/icons/icon_red_minus.png	(from http://theme.pixflow.net/massive-dynamic/startup2/wp-content/plugins/go_pricing/assets/css/go_pricing_styles.css?ver=3.3.17)
08:07:15	2810/2810	---M--	200	added ('OK')	image/png	etag:%22afa-541650ccfca80%22	http://theme.pixflow.net/massive-dynamic/startup2/wp-content/plugins/go_pricing/assets/images/icons/icon_red_ok.png	C:/xampp/htdocs/DevEZ/theme.pixflow.net/massive-dynamic/startup2/wp-content/plugins/go_pricing/assets/images/icons/icon_red_ok.png	(from http://theme.pixflow.net/massive-dynamic/startup2/wp-content/plugins/go_pricing/assets/css/go_pricing_styles.css?ver=3.3.17)
08:07:15	2768/2768	---M--	200	added ('OK')	image/png	etag:%22ad0-541650ccfca80%22	http://theme.pixflow.net/massive-dynamic/startup2/wp-content/plugins/go_pricing/assets/images/icons/icon_red_plus.png	C:/xampp/htdocs/DevEZ/theme.pixflow.net/massive-dynamic/startup2/wp-content/plugins/go_pricing/assets/images/icons/icon_red_plus.png	(from http://theme.pixflow.net/massive-dynamic/startup2/wp-content/plugins/go_pricing/assets/css/go_pricing_styles.css?ver=3.3.17)
08:07:16	2917/2917	---M--	200	added ('OK')	image/png	etag:%22b65-541650ccfca80%22	http://theme.pixflow.net/massive-dynamic/startup2/wp-content/plugins/go_pricing/assets/images/icons/icon_red_star.png	C:/xampp/htdocs/DevEZ/theme.pixflow.net/massive-dynamic/startup2/wp-content/plugins/go_pricing/assets/images/icons/icon_red_star.png	(from http://theme.pixflow.net/massive-dynamic/startup2/wp-content/plugins/go_pricing/assets/css/go_pricing_styles.css?ver=3.3.17)
08:07:16	2777/2777	---M--	200	added ('OK')	image/png	etag:%22ad9-541650ccfca80%22	http://theme.pixflow.net/massive-dynamic/startup2/wp-content/plugins/go_pricing/assets/images/icons/icon_green_arrow.png	C:/xampp/htdocs/DevEZ/theme.pixflow.net/massive-dynamic/startup2/wp-content/plugins/go_pricing/assets/images/icons/icon_green_arrow.png	(from http://theme.pixflow.net/massive-dynamic/startup2/wp-content/plugins/go_pricing/assets/css/go_pricing_styles.css?ver=3.3.17)
08:07:17	2789/2789	---M--	200	added ('OK')	image/png	etag:%22ae5-541650ccfca80%22	http://theme.pixflow.net/massive-dynamic/startup2/wp-content/plugins/go_pricing/assets/images/icons/icon_green_arrow2.png	C:/xampp/htdocs/DevEZ/theme.pixflow.net/massive-dynamic/startup2/wp-content/plugins/go_pricing/assets/images/icons/icon_green_arrow2.png	(from http://theme.pixflow.net/massive-dynamic/startup2/wp-content/plugins/go_pricing/assets/css/go_pricing_styles.css?ver=3.3.17)
08:07:17	2877/2877	---M--	200	added ('OK')	image/png	etag:%22b3d-541650ccfca80%22	http://theme.pixflow.net/massive-dynamic/startup2/wp-content/plugins/go_pricing/assets/images/icons/icon_green_circle.png	C:/xampp/htdocs/DevEZ/theme.pixflow.net/massive-dynamic/startup2/wp-content/plugins/go_pricing/assets/images/icons/icon_green_circle.png	(from http://theme.pixflow.net/massive-dynamic/startup2/wp-content/plugins/go_pricing/assets/css/go_pricing_styles.css?ver=3.3.17)
08:07:18	2801/2801	---M--	200	added ('OK')	image/png	etag:%22af1-541650ccfca80%22	http://theme.pixflow.net/massive-dynamic/startup2/wp-content/plugins/go_pricing/assets/images/icons/icon_green_cross.png	C:/xampp/htdocs/DevEZ/theme.pixflow.net/massive-dynamic/startup2/wp-content/plugins/go_pricing/assets/images/icons/icon_green_cross.png	(from http://theme.pixflow.net/massive-dynamic/startup2/wp-content/plugins/go_pricing/assets/css/go_pricing_styles.css?ver=3.3.17)
08:07:18	2848/2848	---M--	200	added ('OK')	image/png	etag:%22b20-541650ccfca80%22	http://theme.pixflow.net/massive-dynamic/startup2/wp-content/plugins/go_pricing/assets/images/icons/icon_green_dot.png	C:/xampp/htdocs/DevEZ/theme.pixflow.net/massive-dynamic/startup2/wp-content/plugins/go_pricing/assets/images/icons/icon_green_dot.png	(from http://theme.pixflow.net/massive-dynamic/startup2/wp-content/plugins/go_pricing/assets/css/go_pricing_styles.css?ver=3.3.17)
08:07:18	2744/2744	---M--	200	added ('OK')	image/png	etag:%22ab8-541650ccfca80%22	http://theme.pixflow.net/massive-dynamic/startup2/wp-content/plugins/go_pricing/assets/images/icons/icon_green_minus.png	C:/xampp/htdocs/DevEZ/theme.pixflow.net/massive-dynamic/startup2/wp-content/plugins/go_pricing/assets/images/icons/icon_green_minus.png	(from http://theme.pixflow.net/massive-dynamic/startup2/wp-content/plugins/go_pricing/assets/css/go_pricing_styles.css?ver=3.3.17)
08:07:19	2809/2809	---M--	200	added ('OK')	image/png	etag:%22af9-541650ccfca80%22	http://theme.pixflow.net/massive-dynamic/startup2/wp-content/plugins/go_pricing/assets/images/icons/icon_green_ok.png	C:/xampp/htdocs/DevEZ/theme.pixflow.net/massive-dynamic/startup2/wp-content/plugins/go_pricing/assets/images/icons/icon_green_ok.png	(from http://theme.pixflow.net/massive-dynamic/startup2/wp-content/plugins/go_pricing/assets/css/go_pricing_styles.css?ver=3.3.17)
08:07:19	2768/2768	---M--	200	added ('OK')	image/png	etag:%22ad0-541650ccfca80%22	http://theme.pixflow.net/massive-dynamic/startup2/wp-content/plugins/go_pricing/assets/images/icons/icon_green_plus.png	C:/xampp/htdocs/DevEZ/theme.pixflow.net/massive-dynamic/startup2/wp-content/plugins/go_pricing/assets/images/icons/icon_green_plus.png	(from http://theme.pixflow.net/massive-dynamic/startup2/wp-content/plugins/go_pricing/assets/css/go_pricing_styles.css?ver=3.3.17)
08:07:20	2919/2919	---M--	200	added ('OK')	image/png	etag:%22b67-541650ccfca80%22	http://theme.pixflow.net/massive-dynamic/startup2/wp-content/plugins/go_pricing/assets/images/icons/icon_green_star.png	C:/xampp/htdocs/DevEZ/theme.pixflow.net/massive-dynamic/startup2/wp-content/plugins/go_pricing/assets/images/icons/icon_green_star.png	(from http://theme.pixflow.net/massive-dynamic/startup2/wp-content/plugins/go_pricing/assets/css/go_pricing_styles.css?ver=3.3.17)
08:07:20	3047/3047	---M--	200	added ('OK')	image/png	etag:%22be7-541650ccfca80%22	http://theme.pixflow.net/massive-dynamic/startup2/wp-content/plugins/go_pricing/assets/images/icons/icon_white_basket_medium.png	C:/xampp/htdocs/DevEZ/theme.pixflow.net/massive-dynamic/startup2/wp-content/plugins/go_pricing/assets/images/icons/icon_white_basket_medium.png	(from http://theme.pixflow.net/massive-dynamic/startup2/wp-content/plugins/go_pricing/assets/css/go_pricing_styles.css?ver=3.3.17)
08:07:20	3016/3016	---M--	200	added ('OK')	image/png	etag:%22bc8-541650cee4f00%22	http://theme.pixflow.net/massive-dynamic/startup2/wp-content/plugins/go_pricing/assets/images/icons/icon_white_download_medium.png	C:/xampp/htdocs/DevEZ/theme.pixflow.net/massive-dynamic/startup2/wp-content/plugins/go_pricing/assets/images/icons/icon_white_download_medium.png	(from http://theme.pixflow.net/massive-dynamic/startup2/wp-content/plugins/go_pricing/assets/css/go_pricing_styles.css?ver=3.3.17)
08:07:21	3139/3139	---M--	200	added ('OK')	image/png	etag:%22c43-541650ccfca80%22	http://theme.pixflow.net/massive-dynamic/startup2/wp-content/plugins/go_pricing/assets/images/icons/icon_white_basket_large.png	C:/xampp/htdocs/DevEZ/theme.pixflow.net/massive-dynamic/startup2/wp-content/plugins/go_pricing/assets/images/icons/icon_white_basket_large.png	(from http://theme.pixflow.net/massive-dynamic/startup2/wp-content/plugins/go_pricing/assets/css/go_pricing_styles.css?ver=3.3.17)
08:07:22	7955/7955	---M--	200	added ('OK')	image/png	etag:%221f13-541650cee4f00%22	http://theme.pixflow.net/massive-dynamic/startup2/wp-content/plugins/go_pricing/assets/images/shadows/shadow_1.png	C:/xampp/htdocs/DevEZ/theme.pixflow.net/massive-dynamic/startup2/wp-content/plugins/go_pricing/assets/images/shadows/shadow_1.png	(from http://theme.pixflow.net/massive-dynamic/startup2/wp-content/plugins/go_pricing/assets/css/go_pricing_styles.css?ver=3.3.17)
08:07:22	6789/6789	---M--	200	added ('OK')	image/png	etag:%221a85-541650cee4f00%22	http://theme.pixflow.net/massive-dynamic/startup2/wp-content/plugins/go_pricing/assets/images/shadows/shadow_2.png	C:/xampp/htdocs/DevEZ/theme.pixflow.net/massive-dynamic/startup2/wp-content/plugins/go_pricing/assets/images/shadows/shadow_2.png	(from http://theme.pixflow.net/massive-dynamic/startup2/wp-content/plugins/go_pricing/assets/css/go_pricing_styles.css?ver=3.3.17)
08:07:23	3504/3504	---M--	200	added ('OK')	image/png	etag:%22db0-541650cee4f00%22	http://theme.pixflow.net/massive-dynamic/startup2/wp-content/plugins/go_pricing/assets/images/shadows/shadow_3.png	C:/xampp/htdocs/DevEZ/theme.pixflow.net/massive-dynamic/startup2/wp-content/plugins/go_pricing/assets/images/shadows/shadow_3.png	(from http://theme.pixflow.net/massive-dynamic/startup2/wp-content/plugins/go_pricing/assets/css/go_pricing_styles.css?ver=3.3.17)
08:07:24	7149/7149	---M--	200	added ('OK')	image/png	etag:%221bed-541650cee4f00%22	http://theme.pixflow.net/massive-dynamic/startup2/wp-content/plugins/go_pricing/assets/images/shadows/shadow_4.png	C:/xampp/htdocs/DevEZ/theme.pixflow.net/massive-dynamic/startup2/wp-content/plugins/go_pricing/assets/images/shadows/shadow_4.png	(from http://theme.pixflow.net/massive-dynamic/startup2/wp-content/plugins/go_pricing/assets/css/go_pricing_styles.css?ver=3.3.17)
